Order ID;Customer;Employee;Order Date;Required Date;Shipped Date;Ship Via;Freight;Ship Name;Ship Address;Ship City;Ship Region;Ship Postal Code;Ship Country
10973;La corne d'abondance;Suyama, Michael;23-Apr-96;21-May-96;26-Apr-96;United Package;Rp15;La corne d'abondance;67, avenue de l'Europe;Versailles;;78000;France
10974;Split Rail Beer & Ale;Leverling, Janet;24-Apr-96;08-May-96;03-May-96;Federal Shipping;Rp13;Split Rail Beer & Ale;P.O. Box 555;Lander;WY;82520;USA
10975;Bottom-Dollar Markets;Davolio, Nancy;24-Apr-96;22-May-96;26-Apr-96;Federal Shipping;Rp32;Bottom-Dollar Markets;23 Tsawassen Blvd.;Tsawassen;BC;T2F 8M4;Canada
10976;HILARIÓN-Abastos;Davolio, Nancy;24-Apr-96;05-Jun-96;03-May-96;Speedy Express;Rp38;HILARIÓN-Abastos;Carrera 22 con Ave. Carlos Soublette #8-35;San Cristóbal;Táchira;5022;Venezuela
10977;Folk och fä HB;Callahan, Laura;25-Apr-96;23-May-96;10-May-96;Federal Shipping;Rp209;Folk och fä HB;Åkergatan 24;Bräcke;;S-844 67;Sweden
10978;Maison Dewey;Dodsworth, Anne;25-Apr-96;23-May-96;23-May-96;United Package;Rp33;Maison Dewey;Rue Joseph-Bens 532;Bruxelles;;B-1180;Belgium
10979;Ernst Handel;Callahan, Laura;25-Apr-96;23-May-96;30-Apr-96;United Package;Rp353;Ernst Handel;Kirchgasse 6;Graz;;8010;Austria
10980;Folk och fä HB;Peacock, Margaret;26-Apr-96;07-Jun-96;17-May-96;Speedy Express;Rp1;Folk och fä HB;Åkergatan 24;Bräcke;;S-844 67;Sweden
10981;Hanari Carnes;Davolio, Nancy;26-Apr-96;24-May-96;02-May-96;United Package;Rp193;Hanari Carnes;Rua do Paço, 67;Rio de Janeiro;RJ;05454-876;Brazil
10982;Bottom-Dollar Markets;Fuller, Andrew;26-Apr-96;24-May-96;08-May-96;Speedy Express;Rp14;Bottom-Dollar Markets;23 Tsawassen Blvd.;Tsawassen;BC;T2F 8M4;Canada
10983;Save-a-lot Markets;Fuller, Andrew;26-Apr-96;24-May-96;06-May-96;United Package;Rp658;Save-a-lot Markets;187 Suffolk Ln.;Boise;ID;83720;USA
10984;Save-a-lot Markets;Davolio, Nancy;29-Apr-96;27-May-96;03-May-96;Federal Shipping;Rp211;Save-a-lot Markets;187 Suffolk Ln.;Boise;ID;83720;USA
10985;Hungry Owl All-Night Grocers;Fuller, Andrew;29-Apr-96;27-May-96;02-May-96;Speedy Express;Rp92;Hungry Owl All-Night Grocers;8 Johnstown Road;Cork;Co. Cork;;Ireland
10986;Océano Atlántico Ltda.;Callahan, Laura;29-Apr-96;27-May-96;21-May-96;United Package;Rp218;Océano Atlántico Ltda.;"Ing. Gustavo Moncada 8585
Piso 20-A";Buenos Aires;;1010;Argentina
10987;Eastern Connection;Callahan, Laura;30-Apr-96;28-May-96;06-May-96;Speedy Express;Rp185;Eastern Connection;35 King George;London;;WX3 6FW;UK
10988;Rattlesnake Canyon Grocery;Leverling, Janet;30-Apr-96;28-May-96;10-May-96;United Package;Rp61;Rattlesnake Canyon Grocery;2817 Milton Dr.;Albuquerque;NM;87110;USA
10989;Que Delícia;Fuller, Andrew;30-Apr-96;28-May-96;02-May-96;Speedy Express;Rp35;Que Delícia;Rua da Panificadora, 12;Rio de Janeiro;RJ;02389-673;Brazil
10990;Ernst Handel;Fuller, Andrew;01-May-96;12-Jun-96;07-May-96;Federal Shipping;Rp118;Ernst Handel;Kirchgasse 6;Graz;;8010;Austria
10991;QUICK-Stop;Davolio, Nancy;01-May-96;29-May-96;07-May-96;Speedy Express;Rp39;QUICK-Stop;Taucherstraße 10;Cunewalde;;01307;Germany
10992;The Big Cheese;Davolio, Nancy;01-May-96;29-May-96;03-May-96;Federal Shipping;Rp4;The Big Cheese;"89 Jefferson Way
Suite 2";Portland;OR;97201;USA
10993;Folk och fä HB;King, Robert;01-May-96;29-May-96;10-May-96;Federal Shipping;Rp9;Folk och fä HB;Åkergatan 24;Bräcke;;S-844 67;Sweden
10994;Vaffeljernet;Fuller, Andrew;02-May-96;16-May-96;09-May-96;Federal Shipping;Rp66;Vaffeljernet;Smagsløget 45;Århus;;8200;Denmark
10995;Pericles Comidas clásicas;Davolio, Nancy;02-May-96;30-May-96;06-May-96;Federal Shipping;Rp46;Pericles Comidas clásicas;Calle Dr. Jorge Cash 321;México D.F.;;05033;Mexico
10996;QUICK-Stop;Peacock, Margaret;02-May-96;30-May-96;10-May-96;United Package;Rp1;QUICK-Stop;Taucherstraße 10;Cunewalde;;01307;Germany
10997;LILA-Supermercado;Callahan, Laura;03-May-96;14-Jun-96;13-May-96;United Package;Rp74;LILA-Supermercado;Carrera 52 con Ave. Bolívar #65-98 Llano Largo;Barquisimeto;Lara;3508;Venezuela
10998;Wolski  Zajazd;Callahan, Laura;03-May-96;17-May-96;17-May-96;United Package;Rp20;Wolski Zajazd;ul. Filtrowa 68;Warszawa;;01-012;Poland
10999;Ottilies Käseladen;Suyama, Michael;03-May-96;31-May-96;10-May-96;United Package;Rp96;Ottilies Käseladen;Mehrheimerstr. 369;Köln;;50739;Germany
11000;Rattlesnake Canyon Grocery;Fuller, Andrew;06-May-96;03-Jun-96;14-May-96;Federal Shipping;Rp55;Rattlesnake Canyon Grocery;2817 Milton Dr.;Albuquerque;NM;87110;USA
11001;Folk och fä HB;Fuller, Andrew;06-May-96;03-Jun-96;14-May-96;United Package;Rp197;Folk och fä HB;Åkergatan 24;Bräcke;;S-844 67;Sweden
11002;Save-a-lot Markets;Peacock, Margaret;06-May-96;03-Jun-96;16-May-96;Speedy Express;Rp141;Save-a-lot Markets;187 Suffolk Ln.;Boise;ID;83720;USA
11003;The Cracker Box;Leverling, Janet;06-May-96;03-Jun-96;08-May-96;Federal Shipping;Rp15;The Cracker Box;55 Grizzly Peak Rd.;Butte;MT;59801;USA
11004;Maison Dewey;Leverling, Janet;07-May-96;04-Jun-96;20-May-96;Speedy Express;Rp45;Maison Dewey;Rue Joseph-Bens 532;Bruxelles;;B-1180;Belgium
11005;Wilman Kala;Fuller, Andrew;07-May-96;04-Jun-96;10-May-96;Speedy Express;Rp1;Wilman Kala;Keskuskatu 45;Helsinki;;21240;Finland
11006;Great Lakes Food Market;Leverling, Janet;07-May-96;04-Jun-96;15-May-96;United Package;Rp25;Great Lakes Food Market;2732 Baker Blvd.;Eugene;OR;97403;USA
11007;Princesa Isabel Vinhos;Callahan, Laura;08-May-96;05-Jun-96;13-May-96;United Package;Rp202;Princesa Isabel Vinhos;Estrada da saúde n. 58;Lisboa;;1756;Portugal
11008;Ernst Handel;King, Robert;08-May-96;05-Jun-96;;Federal Shipping;Rp79;Ernst Handel;Kirchgasse 6;Graz;;8010;Austria
11009;Godos Cocina Típica;Fuller, Andrew;08-May-96;05-Jun-96;10-May-96;Speedy Express;Rp59;Godos Cocina Típica;C/ Romero, 33;Sevilla;;41101;Spain
11010;Reggiani Caseifici;Fuller, Andrew;09-May-96;06-Jun-96;21-May-96;United Package;Rp29;Reggiani Caseifici;Strada Provinciale 124;Reggio Emilia;;42100;Italy
11011;Alfreds Futterkiste;Leverling, Janet;09-May-96;06-Jun-96;13-May-96;Speedy Express;Rp1;Alfred's Futterkiste;Obere Str. 57;Berlin;;12209;Germany
11012;Frankenversand;Davolio, Nancy;09-May-96;23-May-96;17-May-96;Federal Shipping;Rp243;Frankenversand;Berliner Platz 43;München;;80805;Germany
11013;Romero y tomillo;Fuller, Andrew;09-May-96;06-Jun-96;10-May-96;Speedy Express;Rp33;Romero y tomillo;Gran Vía, 1;Madrid;;28001;Spain
11014;LINO-Delicateses;Fuller, Andrew;10-May-96;07-Jun-96;15-May-96;Federal Shipping;Rp24;LINO-Delicateses;Ave. 5 de Mayo Porlamar;I. de Margarita;Nueva Esparta;4980;Venezuela
11015;Santé Gourmet;Fuller, Andrew;10-May-96;24-May-96;20-May-96;United Package;Rp5;Santé Gourmet;Erling Skakkes gate 78;Stavern;;4110;Norway
11016;Around the Horn;Dodsworth, Anne;10-May-96;07-Jun-96;13-May-96;United Package;Rp34;Around the Horn;"Brook Farm
Stratford St. Mary";Colchester;Essex;CO7 6JX;UK
11017;Ernst Handel;Dodsworth, Anne;13-May-96;10-Jun-96;20-May-96;United Package;Rp754;Ernst Handel;Kirchgasse 6;Graz;;8010;Austria
11018;Lonesome Pine Restaurant;Peacock, Margaret;13-May-96;10-Jun-96;16-May-96;United Package;Rp12;Lonesome Pine Restaurant;89 Chiaroscuro Rd.;Portland;OR;97219;USA
11019;Rancho grande;Suyama, Michael;13-May-96;10-Jun-96;;Federal Shipping;Rp3;Rancho grande;Av. del Libertador 900;Buenos Aires;;1010;Argentina
11020;Ottilies Käseladen;Fuller, Andrew;14-May-96;11-Jun-96;16-May-96;United Package;Rp43;Ottilies Käseladen;Mehrheimerstr. 369;Köln;;50739;Germany
11021;QUICK-Stop;Leverling, Janet;14-May-96;11-Jun-96;21-May-96;Speedy Express;Rp297;QUICK-Stop;Taucherstraße 10;Cunewalde;;01307;Germany
11022;Hanari Carnes;Dodsworth, Anne;14-May-96;11-Jun-96;03-Jun-96;United Package;Rp6;Hanari Carnes;Rua do Paço, 67;Rio de Janeiro;RJ;05454-876;Brazil
11023;B's Beverages;Davolio, Nancy;14-May-96;28-May-96;24-May-96;United Package;Rp124;B's Beverages;Fauntleroy Circus;London;;EC2 5NT;UK
11024;Eastern Connection;Peacock, Margaret;15-May-96;12-Jun-96;20-May-96;Speedy Express;Rp74;Eastern Connection;35 King George;London;;WX3 6FW;UK
11025;Wartian Herkku;Suyama, Michael;15-May-96;12-Jun-96;24-May-96;Federal Shipping;Rp29;Wartian Herkku;Torikatu 38;Oulu;;90110;Finland
11026;Franchi S.p.A.;Peacock, Margaret;15-May-96;12-Jun-96;28-May-96;Speedy Express;Rp47;Franchi S.p.A.;Via Monte Bianco 34;Torino;;10100;Italy
11027;Bottom-Dollar Markets;Davolio, Nancy;16-May-96;13-Jun-96;20-May-96;Speedy Express;Rp53;Bottom-Dollar Markets;23 Tsawassen Blvd.;Tsawassen;BC;T2F 8M4;Canada
11028;Königlich Essen;Fuller, Andrew;16-May-96;13-Jun-96;22-May-96;Speedy Express;Rp30;Königlich Essen;Maubelstr. 90;Brandenburg;;14776;Germany
11029;Chop-suey Chinese;Peacock, Margaret;16-May-96;13-Jun-96;27-May-96;Speedy Express;Rp48;Chop-suey Chinese;Hauptstr. 31;Bern;;3012;Switzerland
11030;Save-a-lot Markets;King, Robert;17-May-96;14-Jun-96;27-May-96;United Package;Rp831;Save-a-lot Markets;187 Suffolk Ln.;Boise;ID;83720;USA
11031;Save-a-lot Markets;Suyama, Michael;17-May-96;14-Jun-96;24-May-96;United Package;Rp227;Save-a-lot Markets;187 Suffolk Ln.;Boise;ID;83720;USA
11032;White Clover Markets;Fuller, Andrew;17-May-96;14-Jun-96;23-May-96;Federal Shipping;Rp606;White Clover Markets;1029 - 12th Ave. S.;Seattle;WA;98124;USA
11033;Richter Supermarkt;King, Robert;17-May-96;14-Jun-96;23-May-96;Federal Shipping;Rp85;Richter Supermarkt;Starenweg 5;Genève;;1204;Switzerland
11034;Old World Delicatessen;Callahan, Laura;20-May-96;01-Jul-96;27-May-96;Speedy Express;Rp40;Old World Delicatessen;2743 Bering St.;Anchorage;AK;99508;USA
11035;Suprêmes délices;Fuller, Andrew;20-May-96;17-Jun-96;24-May-96;United Package;Rp0;Suprêmes délices;Boulevard Tirou, 255;Charleroi;;B-6000;Belgium
11036;Drachenblut Delikatessen;Callahan, Laura;20-May-96;17-Jun-96;22-May-96;Federal Shipping;Rp149;Drachenblut Delikatessen;Walserweg 21;Aachen;;52066;Germany
11037;Godos Cocina Típica;King, Robert;21-May-96;18-Jun-96;27-May-96;Speedy Express;Rp3;Godos Cocina Típica;C/ Romero, 33;Sevilla;;41101;Spain
11038;Suprêmes délices;Davolio, Nancy;21-May-96;18-Jun-96;30-May-96;United Package;Rp30;Suprêmes délices;Boulevard Tirou, 255;Charleroi;;B-6000;Belgium
11039;LINO-Delicateses;Davolio, Nancy;21-May-96;18-Jun-96;;United Package;Rp65;LINO-Delicateses;Ave. 5 de Mayo Porlamar;I. de Margarita;Nueva Esparta;4980;Venezuela
11040;Great Lakes Food Market;Peacock, Margaret;22-May-96;19-Jun-96;;Federal Shipping;Rp19;Great Lakes Food Market;2732 Baker Blvd.;Eugene;OR;97403;USA
11041;Chop-suey Chinese;Leverling, Janet;22-May-96;19-Jun-96;28-May-96;United Package;Rp48;Chop-suey Chinese;Hauptstr. 31;Bern;;3012;Switzerland
11042;Comércio Mineiro;Fuller, Andrew;22-May-96;05-Jun-96;31-May-96;Speedy Express;Rp30;Comércio Mineiro;Av. dos Lusíadas, 23;São Paulo;SP;05432-043;Brazil
11043;Spécialités du monde;Buchanan, Steven;22-May-96;19-Jun-96;29-May-96;United Package;Rp9;Spécialités du monde;25, rue Lauriston;Paris;;75016;France
11044;Wolski  Zajazd;Peacock, Margaret;23-May-96;20-Jun-96;31-May-96;Speedy Express;Rp9;Wolski Zajazd;ul. Filtrowa 68;Warszawa;;01-012;Poland
11045;Bottom-Dollar Markets;Suyama, Michael;23-May-96;20-Jun-96;;United Package;Rp71;Bottom-Dollar Markets;23 Tsawassen Blvd.;Tsawassen;BC;T2F 8M4;Canada
11046;Die Wandernde Kuh;Callahan, Laura;23-May-96;20-Jun-96;24-May-96;United Package;Rp72;Die Wandernde Kuh;Adenauerallee 900;Stuttgart;;70563;Germany
11047;Eastern Connection;King, Robert;24-May-96;21-Jun-96;31-May-96;Federal Shipping;Rp47;Eastern Connection;35 King George;London;;WX3 6FW;UK
11048;Bottom-Dollar Markets;King, Robert;24-May-96;21-Jun-96;30-May-96;Federal Shipping;Rp24;Bottom-Dollar Markets;23 Tsawassen Blvd.;Tsawassen;BC;T2F 8M4;Canada
11049;Gourmet Lanchonetes;Leverling, Janet;24-May-96;21-Jun-96;03-Jun-96;Speedy Express;Rp8;Gourmet Lanchonetes;Av. Brasil, 442;Campinas;SP;04876-786;Brazil
11050;Folk och fä HB;Callahan, Laura;27-May-96;24-Jun-96;04-Jun-96;United Package;Rp59;Folk och fä HB;Åkergatan 24;Bräcke;;S-844 67;Sweden
11051;La maison d'Asie;King, Robert;27-May-96;24-Jun-96;;Federal Shipping;Rp3;La maison d'Asie;1 rue Alsace-Lorraine;Toulouse;;31000;France
11052;Hanari Carnes;Leverling, Janet;27-May-96;24-Jun-96;31-May-96;Speedy Express;Rp67;Hanari Carnes;Rua do Paço, 67;Rio de Janeiro;RJ;05454-876;Brazil
11053;Piccolo und mehr;Fuller, Andrew;27-May-96;24-Jun-96;29-May-96;United Package;Rp53;Piccolo und mehr;Geislweg 14;Salzburg;;5020;Austria
11054;Cactus Comidas para llevar;Callahan, Laura;28-May-96;25-Jun-96;;Speedy Express;Rp0;Cactus Comidas para llevar;Cerrito 333;Buenos Aires;;1010;Argentina
11055;HILARIÓN-Abastos;King, Robert;28-May-96;25-Jun-96;04-Jun-96;United Package;Rp121;HILARIÓN-Abastos;Carrera 22 con Ave. Carlos Soublette #8-35;San Cristóbal;Táchira;5022;Venezuela
11056;Eastern Connection;Callahan, Laura;28-May-96;11-Jun-96;31-May-96;United Package;Rp279;Eastern Connection;35 King George;London;;WX3 6FW;UK
11057;North/South;Leverling, Janet;29-May-96;26-Jun-96;31-May-96;Federal Shipping;Rp4;North/South;"South House
300 Queensbridge";London;;SW7 1RZ;UK
11058;Blauer See Delikatessen;Dodsworth, Anne;29-May-96;26-Jun-96;;Federal Shipping;Rp31;Blauer See Delikatessen;Forsterstr. 57;Mannheim;;68306;Germany
11059;Ricardo Adocicados;Fuller, Andrew;29-May-96;10-Jul-96;;United Package;Rp86;Ricardo Adocicados;Av. Copacabana, 267;Rio de Janeiro;RJ;02389-890;Brazil
11060;Franchi S.p.A.;Fuller, Andrew;30-May-96;27-Jun-96;03-Jun-96;United Package;Rp11;Franchi S.p.A.;Via Monte Bianco 34;Torino;;10100;Italy
11061;Great Lakes Food Market;Peacock, Margaret;30-May-96;11-Jul-96;;Federal Shipping;Rp14;Great Lakes Food Market;2732 Baker Blvd.;Eugene;OR;97403;USA
11062;Reggiani Caseifici;Peacock, Margaret;30-May-96;27-Jun-96;;United Package;Rp30;Reggiani Caseifici;Strada Provinciale 124;Reggio Emilia;;42100;Italy
11063;Hungry Owl All-Night Grocers;Leverling, Janet;30-May-96;27-Jun-96;05-Jun-96;United Package;Rp82;Hungry Owl All-Night Grocers;8 Johnstown Road;Cork;Co. Cork;;Ireland
11064;Save-a-lot Markets;Davolio, Nancy;31-May-96;28-Jun-96;03-Jun-96;Speedy Express;Rp30;Save-a-lot Markets;187 Suffolk Ln.;Boise;ID;83720;USA
11065;LILA-Supermercado;Callahan, Laura;31-May-96;28-Jun-96;;Speedy Express;Rp13;LILA-Supermercado;Carrera 52 con Ave. Bolívar #65-98 Llano Largo;Barquisimeto;Lara;3508;Venezuela
11066;White Clover Markets;King, Robert;31-May-96;28-Jun-96;03-Jun-96;United Package;Rp45;White Clover Markets;1029 - 12th Ave. S.;Seattle;WA;98124;USA
11067;Drachenblut Delikatessen;Davolio, Nancy;03-Jun-96;17-Jun-96;05-Jun-96;United Package;Rp8;Drachenblut Delikatessen;Walserweg 21;Aachen;;52066;Germany
11068;Queen Cozinha;Callahan, Laura;03-Jun-96;01-Jul-96;;United Package;Rp82;Queen Cozinha;Alameda dos Canàrios, 891;São Paulo;SP;05487-020;Brazil
11069;Tortuga Restaurante;Davolio, Nancy;03-Jun-96;01-Jul-96;05-Jun-96;United Package;Rp16;Tortuga Restaurante;Avda. Azteca 123;México D.F.;;05033;Mexico
11070;Lehmanns Marktstand;Fuller, Andrew;04-Jun-96;02-Jul-96;;Speedy Express;Rp136;Lehmanns Marktstand;Magazinweg 7;Frankfurt a.M.;;60528;Germany
11071;LILA-Supermercado;Davolio, Nancy;04-Jun-96;02-Jul-96;;Speedy Express;Rp1;LILA-Supermercado;Carrera 52 con Ave. Bolívar #65-98 Llano Largo;Barquisimeto;Lara;3508;Venezuela
11072;Ernst Handel;Peacock, Margaret;04-Jun-96;02-Jul-96;;United Package;Rp259;Ernst Handel;Kirchgasse 6;Graz;;8010;Austria
11073;Pericles Comidas clásicas;Fuller, Andrew;04-Jun-96;02-Jul-96;;United Package;Rp25;Pericles Comidas clásicas;Calle Dr. Jorge Cash 321;México D.F.;;05033;Mexico
11074;Simons bistro;King, Robert;05-Jun-96;03-Jul-96;;United Package;Rp18;Simons bistro;Vinbæltet 34;København;;1734;Denmark
11075;Richter Supermarkt;Callahan, Laura;05-Jun-96;03-Jul-96;;United Package;Rp6;Richter Supermarkt;Starenweg 5;Genève;;1204;Switzerland
11076;Bon app';Peacock, Margaret;05-Jun-96;03-Jul-96;;United Package;Rp38;Bon app';12, rue des Bouchers;Marseille;;13008;France
11077;Rattlesnake Canyon Grocery;Davolio, Nancy;05-Jun-96;03-Jul-96;;United Package;Rp9;Rattlesnake Canyon Grocery;2817 Milton Dr.;Albuquerque;NM;87110;USA
